station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
BLE,2019-10-22 03:38:00+00:00,-92.481344,1673.077083,2746.782434,-6321.62241,60,EHZ
BLE,2019-10-22 03:39:00+00:00,297.683583,2433.567321,12825.233041,-4522.764846,60,EHZ
BLE,2019-10-22 03:40:00+00:00,277.291378,1710.513356,5660.209887,-3343.722098,60,EHZ
BLE,2019-10-22 03:41:00+00:00,-118.576607,1466.590054,4120.347415,-2901.319283,60,EHZ
BLE,2019-10-22 03:42:00+00:00,100.545364,1179.747752,2347.925874,-2927.344843,60,EHZ
BLE,2019-10-22 03:43:00+00:00,56.050529,1165.505944,2513.691452,-2621.5719,60,EHZ
BLE,2019-10-22 03:44:00+00:00,30.464539,940.529207,3030.882228,-1444.033296,60,EHZ
BLE,2019-10-22 03:45:00+00:00,77.704252,1125.262893,4246.147298,-2739.407716,60,EHZ
BLE,2019-10-22 03:46:00+00:00,-5.535286,1328.590974,5356.967145,-2558.49762,60,EHZ
BLE,2019-10-22 03:47:00+00:00,58.351047,1603.972124,4175.571054,-4419.199762,60,EHZ
BLE,2019-10-22 03:48:00+00:00,-134.109021,1239.208797,2623.950105,-3026.968756,60,EHZ
BLE,2019-10-22 03:49:00+00:00,-118.990179,1014.892468,3138.292938,-2349.003428,60,EHZ
BLE,2019-10-22 03:50:00+00:00,215.833042,1185.418246,3882.697044,-3742.507649,60,EHZ
BLE,2019-10-22 03:51:00+00:00,-287.633447,1031.785491,2034.670557,-2138.689165,60,EHZ
BLE,2019-10-22 03:52:00+00:00,-79.771698,1299.938199,3345.178546,-3017.298785,60,EHZ
BLE,2019-10-22 03:53:00+00:00,141.395277,965.376764,2052.955664,-1746.97113,60,EHZ
BLE,2019-10-22 03:54:00+00:00,-139.659651,960.715495,1739.45541,-2608.121445,60,EHZ
BLE,2019-10-22 03:55:00+00:00,78.28934,1114.27029,2508.075499,-3325.202553,60,EHZ
BLE,2019-10-22 03:56:00+00:00,-80.974525,911.274572,2171.55421,-1971.223171,60,EHZ
BLE,2019-10-22 03:57:00+00:00,-155.319757,947.599181,1396.00751,-3037.287642,60,EHZ
BLE,2019-10-22 03:58:00+00:00,225.098961,1003.033769,3599.057132,-1629.855645,60,EHZ
BLE,2019-10-22 03:59:00+00:00,7.621531,1087.198582,2001.512802,-2421.422982,60,EHZ
BLE,2019-10-22 04:00:00+00:00,264.27435,1308.344661,4460.661005,-2771.55719,60,EHZ
BLE,2019-10-22 04:01:00+00:00,83.502026,810.85723,2442.044234,-1892.363603,60,EHZ
BLE,2019-10-22 04:02:00+00:00,-52.171746,1083.583165,2589.842037,-2398.68912,60,EHZ
BLE,2019-10-22 04:03:00+00:00,148.887161,1198.370682,3271.541425,-2732.526842,60,EHZ
BLE,2019-10-22 04:04:00+00:00,-120.607651,869.068756,1607.999745,-1952.457026,60,EHZ
BLE,2019-10-22 04:05:00+00:00,-2.166115,934.120165,2251.516198,-1781.438213,60,EHZ
BLE,2019-10-22 04:06:00+00:00,-169.22729,942.347487,1802.162413,-2179.265173,60,EHZ
BLE,2019-10-22 04:07:00+00:00,46.613631,994.944661,2402.011901,-1816.745101,60,EHZ
BLE,2019-10-22 04:08:00+00:00,-198.677728,994.950211,2211.783483,-2634.590969,60,EHZ
BLE,2019-10-22 04:09:00+00:00,84.106051,1109.763024,3721.767646,-2689.770125,60,EHZ
BLE,2019-10-22 04:10:00+00:00,-108.786831,1023.662943,2544.644766,-2781.470929,60,EHZ
BLE,2019-10-22 04:11:00+00:00,-73.503667,1051.78018,2355.373747,-2049.951847,60,EHZ
BLE,2019-10-22 04:12:00+00:00,-156.334292,1035.505895,2459.000818,-1971.812734,60,EHZ
BLE,2019-10-22 04:13:00+00:00,-92.781174,978.541186,2050.335203,-2955.09294,60,EHZ
BLE,2019-10-22 04:14:00+00:00,115.913509,1045.466348,2564.378727,-2338.974187,60,EHZ
BLE,2019-10-22 04:15:00+00:00,-303.07436,985.593959,1689.287363,-2328.681065,60,EHZ
BLE,2019-10-22 04:16:00+00:00,28.448242,1010.131566,1937.968924,-2416.559889,60,EHZ
BLE,2019-10-22 04:17:00+00:00,126.985955,1120.816707,2154.237537,-2046.656702,60,EHZ
BLE,2019-10-22 04:18:00+00:00,132.889025,1162.116853,2146.798684,-2714.973759,60,EHZ
BLE,2019-10-22 04:19:00+00:00,-123.250599,989.959453,3467.395311,-2146.669205,60,EHZ
BLE,2019-10-22 04:20:00+00:00,-82.373128,1114.240588,4092.940635,-3225.989718,60,EHZ
BLE,2019-10-22 04:21:00+00:00,-40.205767,943.49608,2035.955526,-1989.928302,60,EHZ
BLE,2019-10-22 04:22:00+00:00,-107.668025,1011.076569,2394.392538,-2462.640225,60,EHZ
BLE,2019-10-22 04:23:00+00:00,128.848933,1091.398067,2703.793616,-2601.963325,60,EHZ
BLE,2019-10-22 04:24:00+00:00,-30.750563,912.659628,2261.680342,-1697.141809,60,EHZ
