station,time_min,amplitude_mean,amplitude_std,amplitude_max,amplitude_min,amplitude_count,channel
CSS,2023-06-29 03:01:00+00:00,16.211136,274.379046,915.177411,-940.069186,180,HHE
CSS,2023-06-29 03:02:00+00:00,42.882119,297.346002,882.675802,-725.214879,180,HHE
CSS,2023-06-29 03:03:00+00:00,30.039111,268.79773,813.234832,-710.916984,180,HHE
CSS,2023-06-29 03:04:00+00:00,11.274684,296.629622,1061.666495,-883.913307,180,HHE
CSS,2023-06-29 03:05:00+00:00,22.100132,312.282542,837.169756,-1078.393538,180,HHE
CSS,2023-06-29 03:06:00+00:00,-31.511521,325.1371,776.630678,-906.136425,180,HHE
CSS,2023-06-29 03:07:00+00:00,17.334314,279.372172,865.79394,-896.193398,180,HHE
CSS,2023-06-29 03:08:00+00:00,10.616134,300.052099,828.839809,-919.38789,180,HHE
CSS,2023-06-29 03:09:00+00:00,-34.867059,269.601848,646.955825,-776.305745,180,HHE
CSS,2023-06-29 03:10:00+00:00,-6.793902,276.947454,617.265259,-789.157682,180,HHE
CSS,2023-06-29 03:11:00+00:00,17.949067,282.793685,1010.835794,-597.569382,180,HHE
CSS,2023-06-29 03:12:00+00:00,-27.276348,361.98724,917.545686,-842.786579,180,HHE
CSS,2023-06-29 03:13:00+00:00,3.132732,275.467853,736.985314,-897.421092,180,HHE
CSS,2023-06-29 03:14:00+00:00,0.702014,257.217188,727.865826,-705.568111,180,HHE
CSS,2023-06-29 03:15:00+00:00,-50.679433,282.518106,758.248223,-808.645377,180,HHE
CSS,2023-06-29 03:16:00+00:00,30.045666,287.423401,816.190701,-810.140651,180,HHE
CSS,2023-06-29 03:17:00+00:00,-4.11405,316.29531,890.823366,-967.094515,180,HHE
CSS,2023-06-29 03:18:00+00:00,25.531533,324.344531,1200.165501,-812.776409,180,HHE
CSS,2023-06-29 03:19:00+00:00,-9.399933,295.489854,718.546805,-1045.968109,180,HHE
CSS,2023-06-29 03:20:00+00:00,3.933169,304.088673,916.239771,-824.2663,180,HHE
CSS,2023-06-29 03:21:00+00:00,-31.236303,300.031969,823.802864,-836.718631,180,HHE
CSS,2023-06-29 03:22:00+00:00,-17.518304,301.377083,688.485125,-810.96339,180,HHE
CSS,2023-06-29 03:23:00+00:00,-16.028258,280.617061,852.120955,-633.971954,180,HHE
CSS,2023-06-29 03:24:00+00:00,-14.496699,273.675116,735.331431,-763.800617,180,HHE
CSS,2023-06-29 03:25:00+00:00,-18.941468,304.662667,742.999258,-1228.932179,180,HHE
CSS,2023-06-29 03:26:00+00:00,-25.488706,279.627884,613.547656,-754.744048,180,HHE
CSS,2023-06-29 03:27:00+00:00,11.695404,263.377029,713.409285,-653.150434,180,HHE
CSS,2023-06-29 03:28:00+00:00,89.090161,343.037683,1166.328254,-923.346123,180,HHE
CSS,2023-06-29 03:29:00+00:00,29.224342,290.170682,884.510797,-744.125428,180,HHE
CSS,2023-06-29 03:30:00+00:00,42.11623,280.73171,873.026522,-933.12199,180,HHE
CSS,2023-06-29 03:31:00+00:00,46.92955,327.509161,857.925427,-708.168554,180,HHE
CSS,2023-06-29 03:32:00+00:00,20.752724,316.197343,1156.549403,-999.244401,180,HHE
CSS,2023-06-29 03:33:00+00:00,47.653193,328.721893,982.921567,-812.55536,180,HHE
CSS,2023-06-29 03:34:00+00:00,-46.251221,321.994484,799.717255,-854.086688,180,HHE
CSS,2023-06-29 03:35:00+00:00,8.998273,332.331467,865.040759,-938.112375,180,HHE
CSS,2023-06-29 03:36:00+00:00,-22.463722,306.211873,854.88053,-943.493133,180,HHE
CSS,2023-06-29 03:37:00+00:00,-12.35974,301.639657,730.508546,-1023.491341,180,HHE
CSS,2023-06-29 03:38:00+00:00,11.052683,269.862544,733.117879,-743.677384,180,HHE
CSS,2023-06-29 03:39:00+00:00,15.501225,273.881636,979.588774,-592.304608,180,HHE
CSS,2023-06-29 03:40:00+00:00,16.444996,283.773758,878.835501,-705.041051,180,HHE
CSS,2023-06-29 03:41:00+00:00,-10.256468,271.843087,749.036496,-708.885976,180,HHE
CSS,2023-06-29 03:42:00+00:00,11.895386,269.609755,741.961828,-804.39065,180,HHE
CSS,2023-06-29 03:43:00+00:00,1.735217,247.775243,726.283417,-640.872351,180,HHE
CSS,2023-06-29 03:44:00+00:00,-11.503581,321.880986,925.117905,-795.323844,180,HHE
CSS,2023-06-29 03:45:00+00:00,44.135319,310.941244,948.43966,-706.618399,180,HHE
CSS,2023-06-29 03:46:00+00:00,-17.604459,314.952721,751.514728,-1024.459894,180,HHE
CSS,2023-06-29 03:47:00+00:00,29.196105,294.599314,869.683564,-798.148216,180,HHE
CSS,2023-06-29 03:48:00+00:00,66.715393,309.013443,1170.354834,-656.039676,180,HHE
CSS,2023-06-29 03:49:00+00:00,25.246079,292.356297,781.176245,-941.211273,180,HHE
CSS,2023-06-29 03:50:00+00:00,-1.677986,306.510199,907.222733,-809.574454,180,HHE
CSS,2023-06-29 03:51:00+00:00,-8.916899,295.405894,784.555732,-1023.504841,180,HHE
CSS,2023-06-29 03:52:00+00:00,7.729209,288.252332,1006.263258,-736.358376,180,HHE
CSS,2023-06-29 03:53:00+00:00,-0.155299,324.391921,969.367382,-1077.62101,180,HHE
CSS,2023-06-29 03:54:00+00:00,21.557655,346.779132,1061.934036,-1020.490548,180,HHE
CSS,2023-06-29 03:55:00+00:00,-6.043827,326.701958,1147.182405,-993.66262,180,HHE
CSS,2023-06-29 03:56:00+00:00,21.005925,344.359984,1084.525806,-1058.078648,180,HHE
CSS,2023-06-29 03:57:00+00:00,18.620963,322.271846,1060.595899,-934.35155,180,HHE
CSS,2023-06-29 03:58:00+00:00,20.335738,328.513308,1225.828921,-864.208721,180,HHE
CSS,2023-06-29 03:59:00+00:00,-19.597393,291.879666,1110.288524,-932.99709,180,HHE
CSS,2023-06-29 04:00:00+00:00,22.534922,262.72521,721.3024,-679.154989,180,HHE
CSS,2023-06-29 04:01:00+00:00,18.263095,296.392373,970.361087,-705.278156,180,HHE
CSS,2023-06-29 04:02:00+00:00,-22.325718,336.797048,968.378934,-1192.418096,180,HHE
CSS,2023-06-29 04:03:00+00:00,-8.347683,319.509221,906.938636,-900.705779,180,HHE
CSS,2023-06-29 04:04:00+00:00,-32.901401,259.807455,690.567132,-711.512113,180,HHE
CSS,2023-06-29 04:05:00+00:00,-1.434495,292.75783,837.843239,-809.706509,180,HHE
CSS,2023-06-29 04:06:00+00:00,14.299312,353.093151,989.778014,-1584.345889,180,HHE
CSS,2023-06-29 04:07:00+00:00,-53.825903,346.484886,928.137647,-1082.928519,180,HHE
CSS,2023-06-29 04:08:00+00:00,-10.702348,282.054666,700.664299,-692.099895,180,HHE
CSS,2023-06-29 04:09:00+00:00,-28.336321,308.088188,796.327043,-841.367753,180,HHE
CSS,2023-06-29 04:10:00+00:00,2.302795,271.605832,788.686273,-941.071667,180,HHE
CSS,2023-06-29 04:11:00+00:00,-18.332563,363.137216,1033.06399,-1347.82444,180,HHE
CSS,2023-06-29 04:12:00+00:00,7.472613,394.311454,1390.08096,-1025.709413,180,HHE
CSS,2023-06-29 04:13:00+00:00,0.210405,349.297786,990.490657,-1082.117116,180,HHE
CSS,2023-06-29 04:14:00+00:00,7.679098,368.090919,1338.878635,-990.820923,180,HHE
CSS,2023-06-29 04:15:00+00:00,-38.851843,311.477444,753.110817,-1104.029355,180,HHE
CSS,2023-06-29 04:16:00+00:00,-3.582066,339.229656,1015.472697,-1015.731403,180,HHE
CSS,2023-06-29 04:17:00+00:00,-20.112738,303.274723,921.608975,-758.741128,180,HHE
CSS,2023-06-29 04:18:00+00:00,-59.50503,352.850113,1460.840054,-1017.224356,180,HHE
CSS,2023-06-29 04:19:00+00:00,-17.715995,341.010033,1034.01098,-1458.660934,180,HHE
CSS,2023-06-29 04:20:00+00:00,-35.909302,376.410537,1017.325816,-1307.235096,180,HHE
CSS,2023-06-29 04:21:00+00:00,12.318375,858.705636,5696.379175,-2853.634067,180,HHE
CSS,2023-06-29 04:22:00+00:00,-1.630866,323.226453,782.333784,-1098.662666,180,HHE
CSS,2023-06-29 04:23:00+00:00,29.720842,287.458375,1063.608637,-652.14995,180,HHE
CSS,2023-06-29 04:24:00+00:00,20.09011,334.795999,982.571545,-832.771722,180,HHE
CSS,2023-06-29 04:25:00+00:00,-33.680076,253.993523,591.39689,-822.069847,180,HHE
CSS,2023-06-29 04:26:00+00:00,-4.608592,329.156867,949.554938,-763.545519,180,HHE
CSS,2023-06-29 04:27:00+00:00,34.096934,362.746241,1435.621901,-1438.784216,180,HHE
CSS,2023-06-29 04:28:00+00:00,-24.771261,338.938175,912.514087,-983.085317,180,HHE
CSS,2023-06-29 04:29:00+00:00,-19.589777,332.839865,1173.917418,-968.179669,180,HHE
CSS,2023-06-29 04:30:00+00:00,-0.158986,362.780917,1051.190234,-1056.536852,180,HHE
CSS,2023-06-29 04:31:00+00:00,25.498527,291.2515,774.977515,-982.150217,180,HHE
CSS,2023-06-29 04:32:00+00:00,39.983009,340.468673,886.115358,-1073.833066,180,HHE
CSS,2023-06-29 04:33:00+00:00,-5.467003,396.430356,1286.640747,-1495.074388,180,HHE
CSS,2023-06-29 04:34:00+00:00,9.245444,365.121953,934.786387,-1037.729253,180,HHE
CSS,2023-06-29 04:35:00+00:00,-16.460402,336.597252,785.34912,-1091.705372,180,HHE
CSS,2023-06-29 04:36:00+00:00,3.459697,286.95519,783.847312,-858.411185,180,HHE
CSS,2023-06-29 04:37:00+00:00,36.505227,386.285874,1366.70526,-1119.136183,180,HHE
CSS,2023-06-29 04:38:00+00:00,-15.808213,309.193889,712.206022,-1075.754424,180,HHE
CSS,2023-06-29 04:39:00+00:00,10.398615,358.366413,792.104676,-1883.997081,180,HHE
CSS,2023-06-29 04:40:00+00:00,7.13215,346.291921,965.48835,-1093.18536,180,HHE
